4	143	0.010046942173913043
1	132	0.007931322173913043
1	133	0.005965263850931677
1	144	0.010390891739130435
1	146	0.010192495714285715
1	151	0.016302487577639753
1	152	0.018795222360248446
1	153	0.014736839751552794
1	154	0.014451590062111802
0	126	0.006424795403726709
0	127	0.0260514950310559
0	128	0.019251519254658383
0	131	0.014877852173913042
0	135	0.00657722354037267
0	136	0.006079744596273291
2	134	0.008393987329192547
2	137	0.010171474782608696
3	142	0.0374467099378882
