23	273	41.18183229813664
23	442	11.95198447204969
24	450	7.452776770186335
24	452	7.451400310559006
24	454	10.144836024844722
25	441	16.910631677018632
25	443	16.907504347826087
25	445	23.05582298136646
8	272	23.729524844720498
7	257	268.17437267080743
5	429	2.5663616149068322
5	430	2.5328585093167706
5	432	24.046267701863353
20	255	104.04251552795031
26	453	4.489362360248448
27	444	3.831817826086956
3	425	1.6713893167701863
3	426	1.7072486956521742
3	431	25.35786397515528
6	415	2.5639004347826084
6	416	2.5303549689440996
6	418	24.017916149068324
13	340	0.09345094906832299
13	344	1.1998450310559006
13	345	0.09310236149068322
13	348	0.35616366459627324
13	359	0.8746015900621118
13	366	0.9223298633540372
13	369	0.7537067267080745
13	370	0.6236574720496895
10	266	0.32978472049689445
10	436	1.3064911180124226
22	285	2.9192047826086953
22	451	0.8441522484472049
1	427	3.9466899378881983
11	203	4.263425590062111
11	211	0.23282127329192548
11	339	4.159836273291925
11	347	0.21494593788819877
11	469	1.2908493167701864
11	470	0.027950687577639754
11	471	1.6221565838509322
11	472	0.33814396273291925
11	473	3.1729028571428572
11	474	3.1538173291925466
11	475	0.5583448633540372
11	476	0.5384623416149067
11	477	1.2667410559006211
11	478	1.2756357763975157
11	479	0.021866160248447206
11	480	0.022099245341614907
11	481	0.023283983850931677
11	482	0.7589696645962734
11	483	0.760313049689441
11	484	0.7581841366459627
11	485	0.0657404552795031
11	486	0.06002333602484472
11	488	0.7879901428571429
11	489	1.990972795031056
11	490	12.507175155279503
11	496	1.308150559006211
11	497	0.028170454037267083
11	498	1.641949689440994
11	499	0.3428214844720497
11	500	3.2235286956521736
11	501	3.20450701863354
11	502	0.5659544844720497
11	503	0.5459063478260869
11	504	1.2839489440993788
11	505	1.2934560869565217
11	506	0.022047162732919255
11	507	0.02229244720496894
11	508	0.023403839130434784
11	509	0.7693449813664597
11	510	0.7706913354037267
11	511	0.7686100993788819
11	512	0.0661754546583851
11	513	0.06041179813664596
11	515	0.7989192919254657
9	269	4.465070186335403
2	413	3.9438992546583846
4	411	1.669973540372671
4	412	1.705877142857143
4	417	25.330967080745342
12	204	0.06284864782608696
12	208	0.7938730124223603
12	209	0.0626828099378882
12	212	0.2402511366459627
12	223	0.5877942919254658
12	230	0.6183717329192547
12	233	0.505711347826087
12	251	0.419127652173913
12	346	1.0716721118012422
21	256	101.28564596273293
